ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_QSGHW8A,8/5/2002,8/5/2003,Male,49,8/5/2002,2,Saloon,Red,Honda,,,CarSafe,0
ID_QRP3LJV,8/9/2002,8/9/2003,Entity,9,8/9/2002,3,Saloon,Blue,Toyota,,,Car Classic,1
ID_M9DCI94,8/11/2002,8/11/2003,Male,41,8/11/2002,3,,,,Enugu-East,Enugu,CarSafe,0
ID_V3UU3LG,8/12/2002,8/12/2003,Male,52,8/12/2002,5,Saloon,White,Toyota,Enugu-East,Enugu,Customized Motor,1
ID_OBAQ075,8/13/2002,8/13/2003,Male,54,8/13/2002,2,Mini Bus,Blue,Toyota,,,Customized Motor,1
ID_OYS7ZSA,8/18/2002,8/18/2003,Female,33,8/18/2002,2,Saloon,Grey,Honda,,,Car Classic,0
ID_MZ11JBI,8/20/2002,8/20/2003,Male,45,8/20/2002,2,Saloon,Black,Toyota,,,CarSafe,0
ID_I1S08AV,8/22/2002,8/22/2003,Male,36,8/22/2002,2,Saloon,Blue,Black,,,Car Classic,0
ID_WW2KLZR,8/25/2002,8/25/2003,Male,42,8/25/2002,2,SUV,Grey,Honda,,,Car Classic,0
ID_JP6B0B7,8/26/2002,8/26/2003,Female,31,8/26/2002,5,Saloon,Silver,Mitsubishi,,,CarSafe,0
ID_AOJRVR7,8/27/2002,8/27/2003,Female,39,8/27/2002,5,Saloon,Black,Toyota,Sagamu,Ogun,Car Classic,0
ID_D89R9ZA,9/1/2002,9/1/2003,Male,45,9/1/2002,5,Saloon,Red,Toyota,Ibadan-North,Oyo,CarSafe,0
ID_SXQP3J1,9/3/2002,9/3/2003,Male,31,9/3/2002,3,Saloon,Silver,Toyota,Otukpo,Benue,Car Classic,0
ID_9O5FY83,9/3/2002,9/3/2003,Male,56,9/3/2002,4,Truck,Black,Iveco,,,CVTP,1
ID_4PRBBVN,9/5/2002,9/5/2003,Female,45,9/5/2002,4,,,,,,CarSafe,0
ID_J535IRK,9/7/2002,9/7/2003,Male,50,9/7/2002,5,Saloon,Blue,Volkswagen,,,CarSafe,0
ID_DR4EDKJ,9/10/2002,9/10/2003,Male,48,9/10/2002,1,SUV,Red,Ford,Badagry,Lagos,Car Classic,0
ID_VSCK6T7,9/11/2002,9/11/2003,Male,36,9/11/2002,1,Saloon,Black,Toyota,,,Car Classic,0
ID_T1W2UE7,9/17/2002,9/17/2003,Male,41,9/17/2002,2,SUV,Grey,Toyota,Ogbomoso,Oyo,Car Classic,0
ID_D4KH5B3,9/20/2002,9/20/2003,Male,120,9/20/2002,4,,,Range Rover,,,Car Classic,1
ID_I4CNFRE,9/21/2002,9/21/2003,Female,36,9/21/2002,5,Saloon,Grey,Toyota,Nasarawa,Kano,Car Classic,0
ID_SNTIYE5,9/25/2002,9/25/2003,Male,1,9/25/2002,2,Saloon,Silver,Toyota,,,CarSafe,0
ID_1S28LSA,10/2/2002,10/2/2003,Male,30,10/2/2002,5,Saloon,White,Honda,,,Car Classic,0
ID_B2VXEAK,10/5/2002,10/5/2003,Male,43,10/5/2002,2,,Silver,Toyota,Obio-Akpor,Rivers,Car Classic,0
ID_V0D1JXR,10/6/2002,10/6/2003,Male,38,10/6/2002,1,Saloon,Grey,Toyota,Nasarawa,Kano,Car Classic,0
ID_R3GXBW6,10/11/2002,10/11/2003,Entity,20,10/11/2002,5,Truck,Silver,Mercedes,Effurun,Delta,CVTP,1
ID_D7MA8C3,10/13/2002,10/13/2003,Entity,18,10/13/2002,4,Saloon,White,Hyundai,Tarauni,Kano,Customized Motor,1
ID_G0M08AE,10/16/2002,10/16/2003,Male,27,10/16/2002,5,Saloon,Unknown,Toyota,Zaria,Kaduna,CarFlex,1
ID_7EJS2VP,10/22/2002,10/22/2003,Male,39,10/22/2002,4,Saloon,Grey,Kia,Sagamu,Ogun,Car Plus,0
ID_C9JQ9U3,10/25/2002,10/25/2003,Male,62,10/25/2002,5,,,,,,CarSafe,0
ID_NHMQNJZ,10/27/2002,10/27/2003,Male,39,10/27/2002,1,,,,Ibadan-North,Oyo,Car Classic,0
ID_AEB6XME,10/27/2002,10/27/2003,Male,27,10/27/2002,4,Saloon,Wine,Lexus,,,Car Classic,1
ID_4AOHL9E,11/7/2002,11/7/2003,Male,30,11/7/2002,2,Saloon,Black,Toyota,Ijebu Ode,Ogun,CarSafe,0
ID_D55D4LW,11/7/2002,11/7/2003,Male,45,11/7/2002,3,SUV,Black,Toyota,,,Car Classic,0
ID_BHB97V4,11/8/2002,11/8/2003,Female,56,11/8/2002,5,SUV,Black,BMW,Makurdi,Benue,CarSafe,0
ID_M102TMW,11/9/2002,11/9/2003,,120,11/9/2002,2,,Unknown,Honda,,,Car Classic,0
ID_A1DRAVB,11/11/2002,11/11/2003,Female,1,11/11/2002,2,Saloon,Blue,Toyota,,,Car Classic,0
ID_0TB0K22,11/19/2002,11/19/2003,Male,36,11/19/2002,5,Saloon,Unknown,Toyota,,,Car Classic,1
ID_SWL60YA,11/20/2002,11/20/2003,Male,68,11/20/2002,5,Truck,White,Mack,,,CVTP,0
ID_KU04WHP,11/27/2002,11/27/2003,Male,40,11/27/2002,1,Saloon,White,Mercedes,Eti-Osa,Lagos,Car Classic,0
ID_6EMNDG7,12/5/2002,12/5/2003,Unknown,45,12/5/2002,2,Saloon,Silver,Nissan,Gboko,Benue,CarSafe,0
ID_2FSH3ZL,12/8/2002,12/8/2003,Female,30,12/8/2002,1,Saloon,Green,Honda,,,Car Classic,0
ID_LPDWQGP,12/8/2002,12/8/2003,Male,61,12/8/2002,2,,Blue&White&Red,Mack,,,CVTP,1
ID_XSOU8D7,12/9/2002,12/9/2003,Female,56,12/9/2002,1,Saloon,Silver,Toyota,,,Car Classic,0
ID_8SHAWT8,12/12/2002,12/12/2003,Male,38,12/12/2002,3,,,,Enugu-North,Enugu,Car Classic,0
ID_OVZ7YF7,12/14/2002,12/14/2003,Male,20,12/14/2002,2,Saloon,White,Honda,Ijebu Ode,Ogun,CarSafe,0
ID_OM07ICU,12/18/2002,12/18/2003,Entity,20,12/18/2002,1,,,Toyota,,,CVTP,1
ID_SW6SOS0,12/21/2002,12/21/2003,Unknown,30,12/21/2002,5,,,,,,Car Classic,0
ID_V5FJZNC,12/25/2002,12/25/2003,Male,32,12/25/2002,2,Saloon,Grey,Honda,Bwari,Abuja,Car Classic,0
ID_MUPSAGA,12/26/2002,12/26/2003,Male,28,12/26/2002,2,Saloon,Red,Toyota,,,Car Classic,0
ID_KAJNIKC,12/27/2002,12/27/2003,Male,1,12/27/2002,2,Saloon,Blue,Peugeot,Kaduna-North,Kaduna,CarSafe,0
ID_F102D3D,12/28/2002,12/28/2003,Female,40,12/28/2002,2,Saloon,Black,Lexus,,,CarSafe,1
ID_AKQ8B5U,12/29/2002,12/29/2003,Male,54,12/29/2002,1,Pick Up,Black,Ford,Ijebu Ode,Ogun,CVTP,0
ID_AUUSAW5,12/30/2002,12/30/2003,Male,50,12/30/2002,2,Saloon,White,Toyota,,,CarSafe,0
ID_EAL3OWY,12/31/2002,12/31/2003,Female,41,12/31/2002,1,Saloon,Red,Honda,Ojo,Lagos,CarSafe,0
ID_19HEGD4,1/3/2003,1/3/2004,Male,50,1/3/2003,3,,,,,,CarSafe,0
ID_L2PA4QY,1/7/2003,1/7/2004,Male,66,1/7/2003,3,Saloon,Blue,Toyota,Kuje,Abuja,Car Classic,0
ID_PSFN3ZK,1/8/2003,1/8/2004,Male,31,1/8/2003,1,Saloon,Blue,Toyota,Kaduna-North,Kaduna,Car Classic,0
ID_AZ4KCEE,1/9/2003,1/9/2004,,120,1/9/2003,5,,,,,,Muuve,1
ID_7X6Z43U,1/10/2003,1/10/2004,Female,42,1/10/2003,2,Saloon,Black,Kia,,,Car Classic,0
ID_63SYCTG,1/13/2003,1/13/2004,Male,67,1/13/2003,2,,,Toyota,Abeokuta,Ogun,Car Classic,1
ID_LGW0BWH,1/13/2003,1/13/2004,Male,44,1/13/2003,1,SUV,Unknown,Lexus,,,Car Classic,0
ID_QRP3LJV,1/13/2003,1/13/2004,Entity,9,1/13/2003,5,Saloon,Blue,Toyota,Ikorodu,Lagos,Car Classic,1
ID_641JVTZ,1/16/2003,1/16/2004,Male,54,1/16/2003,2,Saloon,Green,Lexus,Nsukka,Enugu,Car Classic,0
ID_BU5ZV38,1/16/2003,1/16/2004,Male,50,1/16/2003,2,Saloon,Red,Mercedes,,,CarSafe,0
ID_Z3E07X6,1/16/2003,1/16/2004,,120,1/16/2003,4,,,Ford,Enugu-East,Enugu,Muuve,1
ID_OM07ICU,1/20/2003,1/20/2004,Entity,20,1/20/2003,5,,,Toyota,Kaduna-North,Kaduna,CVTP,1
ID_0I7MKL8,1/26/2003,1/26/2004,Female,34,1/26/2003,2,,,,Zaria,Kaduna,CarSafe,0
ID_RR64EO9,1/26/2003,1/26/2004,Male,19,1/26/2003,4,,,Mitsubishi,,,CarSafe,0
ID_FHWIFQN,1/27/2003,1/27/2004,Female,39,1/27/2003,3,SUV,Blue,Kia,,,CarSafe,0
ID_A1DRAVB,2/1/2003,2/1/2004,Female,1,2/1/2003,4,Saloon,Blue,Toyota,,,Car Classic,0
ID_BW5QGB0,2/2/2003,2/2/2004,Male,40,2/2/2003,5,Saloon,Silver,Toyota,,,Car Classic,1
ID_8Q2MALN,2/3/2003,2/3/2004,Male,52,2/3/2003,1,,,,,,Car Classic,1
ID_R64GA9R,2/3/2003,2/3/2004,Male,44,2/3/2003,3,Saloon,White,Toyota,Ogbomoso,Oyo,Car Classic,1
ID_8VLIK66,2/7/2003,2/7/2004,Male,36,2/7/2003,3,Saloon,Grey,Toyota,,,Car Classic,0
ID_20Z3126,2/11/2003,2/11/2004,Male,61,2/11/2003,4,Saloon,Red,Mitsubishi,Abeokuta,Ogun,CarSafe,0
ID_7R3IW8G,2/15/2003,2/15/2004,Female,36,2/15/2003,2,Saloon,White,Acura,Otukpo,Benue,Car Classic,0
ID_BSPKBSU,2/25/2003,2/25/2004,Male,44,2/25/2003,1,SUV,Black,Lexus,Eti-Osa,Lagos,Car Classic,0
ID_M0F227I,2/27/2003,2/27/2004,Male,42,2/27/2003,5,Saloon,Grey,Toyota,Enugu-North,Enugu,Car Classic,1
ID_4JOBWT8,3/1/2003,2/29/2004,Male,27,3/1/2003,2,,,,Asaba,Delta,CVTP,0
ID_019TN1T,3/2/2003,3/1/2004,Male,38,3/2/2003,4,,,,,,Car Classic,0
ID_QJ7CW67,3/4/2003,3/3/2004,Male,33,3/4/2003,2,Saloon,White,Toyota,,,Car Classic,0
ID_5CA7QK6,3/7/2003,3/6/2004,Female,44,3/7/2003,1,SUV,Black,Mercedes,,,Car Classic,0
ID_PMVZF2U,3/9/2003,3/8/2004,,120,3/9/2003,4,SUV,Red,Range Rover,Otukpo,Benue,Customized Motor,0
ID_4PVS09F,3/21/2003,3/20/2004,Male,43,3/21/2003,3,Saloon,Black,Lexus,Ikorodu,Lagos,Car Plus,1
ID_9HI20JU,3/26/2003,3/25/2004,,120,3/26/2003,1,Saloon,Silver,Kia,Gboko,,Customized Motor,0
ID_67XG789,3/27/2003,3/26/2004,Female,29,3/27/2003,2,Saloon,Silver,Toyota,,,Car Plus,0
ID_DSMHY0D,4/3/2003,4/2/2004,Female,29,4/3/2003,2,,Unknown,Toyota,,,Car Classic,0
ID_K7ID80G,4/6/2003,4/5/2004,Joint Gender,44,4/6/2003,2,SUV,Black,Toyota,,,Car Classic,1
ID_KG7K058,4/8/2003,4/7/2004,Male,39,4/8/2003,1,Saloon,Blue,Peugeot,Bwari,Abuja,CarSafe,0
ID_9QLCHUB,4/9/2003,4/8/2004,Male,64,4/9/2003,4,SUV,Silver,Toyota,,,Car Classic,0
ID_4F7417A,4/13/2003,4/12/2004,Entity,42,4/13/2003,4,,White,Iveco,,,CVTP,1
ID_2Q5AQ73,4/17/2003,4/16/2004,Female,41,4/17/2003,5,,,,Port Harcourt,Rivers,CarSafe,0
ID_V31WMNB,4/17/2003,4/16/2004,Male,37,4/17/2003,3,Saloon,White,Toyota,Gboko,Benue,Car Classic,1
ID_HX045QH,4/21/2003,4/20/2004,Female,35,4/21/2003,3,Saloon,Red,Toyota,Warri South,Delta,CarSafe,0
ID_BUWTD6L,4/23/2003,4/22/2004,Male,54,4/23/2003,4,SUV,Unknown,Lexus,,,Customized Motor,1
ID_9G3HK59,5/6/2003,5/5/2004,Male,28,5/6/2003,2,Saloon,White,Toyota,,,Car Classic,0
ID_1VUPFFM,5/10/2003,5/9/2004,Female,31,5/10/2003,1,,,,Effurun,Delta,Car Classic,0
ID_NM6Z6ZQ,5/10/2003,5/9/2004,Female,53,5/10/2003,1,Saloon,Blue,Honda,,,Car Classic,1
ID_D4KH5B3,5/11/2003,5/10/2004,Male,120,5/11/2003,2,,,Range Rover,Eti-Osa,Lagos,Car Classic,0
ID_VNP7ICO,5/13/2003,5/12/2004,Male,45,5/13/2003,4,Saloon,Black,Kia,Nasarawa,Kano,CarSafe,0
ID_TTLEPUP,5/13/2003,5/12/2004,Female,38,5/13/2003,4,Saloon,Green,Toyota,,,Car Classic,1
ID_LJX0BJR,5/21/2003,5/20/2004,Male,35,5/21/2003,1,Saloon,Black,Toyota,,,Car Classic,0
ID_71P2NQ4,5/23/2003,5/22/2004,Female,51,5/23/2003,4,SUV,Grey,Mercedes,Nasarawa,Kano,Car Classic,1
ID_C0TB9SI,5/23/2003,5/22/2004,,120,5/23/2003,5,,,Mitsubishi,,,Muuve,1
ID_ROA3OQK,6/1/2003,5/31/2004,Male,39,6/1/2003,3,Saloon,Green,Honda,,,Car Classic,1
ID_5CPEXR9,6/5/2003,6/4/2004,Male,34,6/5/2003,1,Saloon,Silver,Pontiac,,,Car Classic,0
ID_RBU2CB3,6/9/2003,6/8/2004,Male,43,6/9/2003,5,Saloon,Grey,Toyota,,,Car Classic,1
ID_JQ539RE,6/12/2003,6/11/2004,Male,36,6/12/2003,5,Saloon,Wine,Toyota,Abuja Municipal,Abuja,Car Classic,1
ID_2X7JKYX,6/14/2003,6/13/2004,Male,44,6/14/2003,4,,Black,Ford,Abeokuta,Ogun,Customized Motor,0
ID_ZJ9X0XH,6/22/2003,6/21/2004,Male,34,6/22/2003,5,Saloon,White,Hyundai,,,CarSafe,0
ID_7233GK8,7/6/2003,7/5/2004,Male,35,7/6/2003,4,Saloon,Black,Toyota,,,Car Classic,1
ID_V0D1JXR,7/12/2003,7/11/2004,Male,38,7/12/2003,4,Saloon,Grey,Toyota,,,Car Classic,1
ID_J6JMVJF,7/13/2003,7/12/2004,Male,46,7/13/2003,5,SUV,Grey,BMW,Ijebu Ode,Ogun,Car Plus,0
ID_5KT56U5,7/15/2003,7/14/2004,Female,36,7/15/2003,1,Saloon,Silver,Toyota,,,Car Classic,0
ID_P1KITNB,7/16/2003,7/15/2004,Male,40,7/16/2003,5,SUV,Green,Mercedes,Enugu-North,Enugu,Car Classic,1
ID_TV5WQ62,8/3/2003,8/2/2004,Male,39,8/3/2003,4,Saloon,Red,Mercedes,Enugu-East,Enugu,CarSafe,0
ID_J0OJ082,8/9/2003,8/8/2004,Male,-12,8/9/2003,3,Saloon,Silver,Hyundai,,,Car Plus,0
ID_13ZKZXV,8/9/2003,8/8/2004,Male,120,8/9/2003,4,,Unknown,Mercedes,,,Car Plus,1
ID_IHO3V9D,8/9/2003,8/8/2004,Male,71,8/9/2003,2,Saloon,Black,Toyota,,,Car Classic,0
ID_5X93TAP,8/13/2003,8/12/2004,Female,40,8/13/2003,4,Saloon,Grey,Honda,,,Car Classic,0
ID_LVP5BLH,8/16/2003,8/15/2004,Female,41,8/16/2003,5,,,,Nasarawa,Kano,CarSafe,0
ID_NUV4G1N,8/22/2003,8/21/2004,Male,35,8/22/2003,3,Saloon,Black,Toyota,,,Car Classic,0
ID_3RKXSRC,8/26/2003,8/25/2004,Male,43,8/26/2003,5,Saloon,Black,Honda,Gwagwalada,Abuja,Car Classic,1
ID_1WOSE2V,9/4/2003,9/3/2004,Female,36,9/4/2003,1,Saloon,White,Toyota,Otukpo,Benue,CarSafe,0
ID_INOSMAN,9/4/2003,9/3/2004,Male,43,9/4/2003,2,Saloon,Black,Honda,Abuja Municipal,Abuja,Car Classic,0
ID_9HIP2WR,9/6/2003,9/5/2004,Male,23,9/6/2003,3,,,,,,Car Classic,0
ID_4NWT14D,9/7/2003,9/6/2004,Entity,20,9/7/2003,4,Saloon,Black,Toyota,,,Car Classic,1
ID_L57XVZV,9/9/2003,9/8/2004,Male,40,9/9/2003,4,Saloon,Black,Toyota,,,Car Plus,1
ID_6Q71NVZ,9/11/2003,9/10/2004,Male,36,9/11/2003,3,Saloon,Red,Toyota,Enugu-North,Enugu,Car Classic,1
ID_3WDR2F8,9/14/2003,9/13/2004,Female,32,9/14/2003,3,Saloon,Grey,Toyota,,,Car Classic,0
ID_G5IF9Y5,9/15/2003,9/14/2004,Male,28,9/15/2003,4,Saloon,White,Toyota,Badagry,Lagos,Car Classic,1
ID_RVFWE3J,9/16/2003,9/15/2004,Male,33,9/16/2003,3,Saloon,Silver,Toyota,,,Car Classic,1
ID_4DKHSNH,9/20/2003,9/19/2004,Male,31,9/20/2003,2,SUV,Grey,Mercedes,,,Car Plus,0
ID_YZJ8SJE,9/24/2003,9/23/2004,Female,37,9/24/2003,5,,,,Enugu-North,Enugu,Car Classic,0
ID_VGJRZBP,9/26/2003,9/25/2004,Male,49,9/26/2003,3,,,,Makurdi,Benue,CarSafe,0
ID_8A6LK1B,10/2/2003,10/1/2004,Female,70,10/2/2003,3,Saloon,Silver,Toyota,Enugu-East,Enugu,Car Classic,0
ID_QTFMYBB,10/2/2003,10/1/2004,Female,70,10/2/2003,1,Saloon,Blue,Toyota,,,Car Classic,1
ID_JZSEDSJ,10/3/2003,10/2/2004,Joint Gender,38,10/3/2003,2,,,Lexus,Gboko,Benue,Car Classic,0
ID_XXWKGA1,10/12/2003,10/11/2004,Female,42,10/12/2003,1,Bus,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_LRF2KEM,10/16/2003,10/15/2004,Male,44,10/16/2003,4,Saloon,Red,Toyota,Bwari,Abuja,Car Classic,1
ID_UJ7BQ1X,10/21/2003,10/20/2004,Male,45,10/21/2003,3,,,,Bonny,Rivers,Car Classic,0
ID_H52YW98,10/23/2003,10/22/2004,Entity,20,10/23/2003,3,,,Toyota,Kaduna-North,Kaduna,CVTP,0
ID_UXRU2V8,10/25/2003,10/24/2004,Female,44,10/25/2003,3,,,Range Rover,Abeokuta,Ogun,Car Classic,0
ID_NG1KJPV,10/25/2003,10/24/2004,,120,10/25/2003,1,,,Toyota,Bwari,Abuja,Muuve,0
ID_24L7FGF,10/25/2003,10/24/2004,Joint Gender,33,10/26/2003,1,Saloon,Grey,Toyota,,,Car Classic,1
ID_ZQKQI5N,11/5/2003,11/4/2004,Male,42,11/5/2003,4,Saloon,Blue,Kia,Ikorodu,Lagos,CarSafe,0
ID_1O3OMU4,11/6/2003,11/5/2004,,120,11/6/2003,3,,,,,,Car Classic,0
ID_DAQDCX4,11/11/2003,11/10/2004,Female,36,11/11/2003,3,,,Toyota,Bonny,Rivers,Car Classic,1
ID_J8L8JSV,11/14/2003,11/13/2004,Male,58,11/14/2003,1,,,Toyota,,,Car Classic,0
ID_TETVQA3,11/16/2003,11/15/2004,Male,61,11/16/2003,2,Saloon,Black,Toyota,,,CarSafe,0
ID_7VR374G,11/20/2003,11/19/2004,Male,29,11/20/2003,4,Saloon,Blue,Toyota,Zaria,Kaduna,Car Classic,1
ID_V70XOYL,11/21/2003,11/20/2004,Male,42,11/21/2003,2,Saloon,Black,Toyota,Nsukka,Enugu,Car Plus,0
ID_KKSJ4K4,11/23/2003,11/22/2004,Male,34,11/23/2003,2,,,Audi,Ikorodu,Lagos,Car Classic,0
ID_BPT73BB,12/4/2003,12/3/2004,Male,40,12/4/2003,2,,,,Kaduna-South,Kaduna,CarSafe,0
ID_R4N4NZA,12/4/2003,12/3/2004,Female,32,12/4/2003,3,Saloon,Red,Kia,,,Car Classic,0
ID_I2OMH79,12/7/2003,12/6/2004,Male,40,12/7/2003,1,Saloon,Silver,Toyota,,,CarSafe,0
ID_B2VXEAK,12/7/2003,12/6/2004,Male,43,12/7/2003,2,,Silver,Toyota,,,Car Classic,0
ID_M3BMMVS,12/8/2003,12/7/2004,Male,20,12/8/2003,4,SUV,Black,Lexus,,,Customized Motor,0
ID_PNR1Q8C,12/10/2003,12/9/2004,Male,31,12/10/2003,1,Saloon,White,Toyota,,,CarSafe,0
ID_2YZH90S,12/10/2003,12/9/2004,Male,71,12/10/2003,2,Saloon,Silver,Toyota,,,Car Classic,0
ID_4ERS9OB,12/12/2003,12/11/2004,Female,46,12/12/2003,4,Saloon,Black,Toyota,Zaria,Kaduna,Car Classic,0
ID_7DQ7O2D,12/13/2003,12/12/2004,Female,36,12/13/2003,2,SUV,Black,Ford,,,Car Classic,0
ID_Y7OCZUI,12/19/2003,12/18/2004,Male,37,12/19/2003,4,Saloon,White,Toyota,,,CarSafe,0
ID_7QCVCUS,12/20/2003,12/19/2004,Male,67,12/20/2003,1,Saloon,White,Toyota,,,CarSafe,0
ID_EJUHZJ6,12/20/2003,12/19/2004,Male,54,12/20/2003,5,Saloon,White,Toyota,Warri South,Delta,Car Classic,0
ID_SI6UOZW,12/23/2003,12/22/2004,Female,59,12/23/2003,4,Saloon,Green,Pontiac,,,Car Classic,1
ID_SDC0WVJ,12/23/2003,12/22/2004,Male,54,12/23/2003,5,Saloon,Unknown,Toyota,Ijebu Ode,Ogun,Customized Motor,1
ID_VBSP30L,12/24/2003,12/23/2004,Female,40,12/24/2003,4,Saloon,Grey,Toyota,Zaria,Kaduna,Car Classic,0
ID_GSVH4CD,12/25/2003,12/24/2004,Male,31,12/25/2003,1,Saloon,White,Skoda,Asaba,Delta,CarSafe,0
ID_VLOWNO5,12/25/2003,12/25/2004,Male,20,12/25/2003,2,Saloon,Silver,Mercedes,Enugu-East,Enugu,Car Classic,0
ID_XY9CBWL,12/26/2003,12/26/2004,Female,46,12/26/2003,3,Saloon,Black,Toyota,Tarauni,Kano,Car Classic,0
ID_ZV3M81T,12/27/2003,12/27/2004,Male,41,12/27/2003,2,Pick Up,Blue,Honda,,,CVTP,0
ID_6KJ3F6U,12/28/2003,12/28/2004,Male,65,12/28/2003,2,Saloon,Black,Toyota,,,Car Classic,0
ID_7L9SS9R,12/29/2003,12/29/2004,Female,42,12/29/2003,2,Saloon,Grey,Toyota,,,Car Classic,0
ID_N4WC9O0,12/30/2003,12/30/2004,Male,31,12/30/2003,2,,,,Effurun,Delta,Car Classic,0
ID_OBQ1DXN,12/31/2003,12/31/2004,Male,38,12/31/2003,1,Mini Bus,Green,Toyota,Tarauni,Kano,Car Plus,0
ID_P0T03WG,1/3/2004,1/2/2005,Male,41,1/3/2004,3,Saloon,White,Nissan,,,CarSafe,0
ID_1JL8H02,1/9/2004,1/8/2005,Male,40,1/9/2004,5,,,,Nasarawa,Kano,CarSafe,0
ID_TQZEP6A,1/12/2004,1/11/2005,Male,52,1/12/2004,1,Saloon,Silver,Toyota,Nasarawa,Kano,Car Classic,1
ID_IXW377V,1/14/2004,1/13/2005,Male,34,1/14/2004,1,Saloon,Wine,Honda,Enugu-North,Enugu,Car Classic,0
ID_55IGESZ,1/16/2004,1/15/2005,Entity,10,1/16/2004,1,Pick Up,Unknown,Ford,,,CVTP,1
ID_NQFDCIN,1/17/2004,1/16/2005,Female,37,1/17/2004,5,SUV,Black,Toyota,,,Car Classic,1
ID_95C9BTO,1/18/2004,1/17/2005,Male,55,1/18/2004,4,SUV,Black,Kia,Ibadan-South-West,Oyo,Car Classic,1
ID_XH8YISS,1/18/2004,1/17/2005,Joint Gender,38,1/18/2004,1,Saloon,Red,Toyota,Kaduna-North,Kaduna,Car Classic,1
ID_XD68YUS,1/20/2004,1/19/2005,Female,36,1/20/2004,5,Saloon,Red,Infiniti,,,CarSafe,0
ID_PVN2UIB,1/20/2004,1/19/2005,Female,39,1/20/2004,4,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,1
ID_AO3SEX4,1/21/2004,1/20/2005,Entity,10,1/21/2004,5,,,Toyota,,,CVTP,1
ID_6QM7KFX,1/23/2004,1/22/2005,Male,39,1/23/2004,2,,,,Kaduna-North,Kaduna,CarSafe,0
ID_INOSMAN,1/23/2004,1/22/2005,Male,43,1/23/2004,1,Saloon,Black,Honda,Abuja Municipal,Abuja,Car Classic,0
ID_B8KSX8R,1/24/2004,1/23/2005,Male,52,1/24/2004,4,Saloon,Blue,Toyota,Kaduna-South,Kaduna,Car Classic,1
ID_OLDE0WH,2/1/2004,1/31/2005,Female,40,2/1/2004,5,Saloon,Red,Honda,Ado-Odo/Ota,Ogun,CarSafe,0
ID_LPALIHT,2/1/2004,1/31/2005,Male,36,2/1/2004,3,Saloon,Grey,Toyota,Abuja Municipal,Abuja,Car Classic,1
ID_07L368O,2/3/2004,2/2/2005,,120,2/3/2004,1,,,,,,Muuve,0
ID_XPE05TL,2/4/2004,2/3/2005,Female,36,2/4/2004,1,,,,Port Harcourt,Rivers,CarSafe,0
ID_ZWABMC3,2/4/2004,2/3/2005,Female,51,2/4/2004,2,,,,Badagry,Lagos,CarSafe,0
ID_QIV9ICV,2/7/2004,2/6/2005,Male,31,2/7/2004,2,Saloon,Red,Volkswagen,Ogbomoso,Oyo,Car Classic,0
ID_Z7346TF,2/8/2004,2/7/2005,Male,29,2/8/2004,5,,,,Ikorodu,Lagos,CarSafe,0
ID_4X2RHDF,2/10/2004,2/9/2005,Female,16,2/10/2004,3,,,,Effurun,Delta,CarSafe,0
ID_XO7FNCB,2/10/2004,2/9/2005,Female,41,2/10/2004,2,SUV,Black,Toyota,,,Car Classic,0
ID_6E7P4HI,2/14/2004,2/13/2005,Female,38,2/14/2004,4,Saloon,Unknown,Toyota,,,Car Classic,0
ID_TLEW666,2/14/2004,2/13/2005,Entity,10,2/14/2004,3,Pick Up,Black,Ford,Zaria,Kaduna,CVTP,1
ID_C676K01,2/16/2004,2/15/2005,Male,30,2/16/2004,3,Saloon,Grey,Toyota,Enugu-East,Enugu,Car Classic,1
ID_O8MC9GY,2/20/2004,2/19/2005,Male,42,2/20/2004,3,,,,Ibadan-South-West,Oyo,Car Classic,0
ID_Q9JC0B1,2/20/2004,2/19/2005,,58,2/20/2004,5,Truck,White,Iveco,,,CVTP,1
ID_N62KHSO,2/22/2004,2/21/2005,Female,34,2/22/2004,4,,,,,,Car Classic,0
ID_R9WZC7M,2/22/2004,2/21/2005,Male,41,2/22/2004,2,Saloon,Blue,Toyota,Kaduna-South,Kaduna,CarSafe,0
ID_PE82MDP,2/23/2004,2/22/2005,Male,47,2/23/2004,4,Saloon,Black,Toyota,,,CarSafe,0
ID_98I9C0Z,2/27/2004,2/26/2005,Male,38,2/27/2004,5,Saloon,Blue,Toyota,Obio-Akpor,Rivers,Car Classic,0
ID_6G6V19V,3/2/2004,3/2/2005,Female,1,3/2/2004,4,,,,,,CarSafe,0
ID_JGRBTL9,3/6/2004,3/6/2005,Male,30,3/6/2004,3,,,,,,Car Plus,0
ID_DYCEARO,3/12/2004,3/12/2005,Female,26,3/12/2004,4,SUV,Wine,Toyota,Ado-Odo/Ota,Ogun,Car Classic,0
ID_LLLG5CO,3/13/2004,3/13/2005,Female,40,3/13/2004,3,Saloon,White,Toyota,,,Car Classic,0
ID_39M0YB8,3/21/2004,3/21/2005,Joint Gender,56,3/21/2004,5,SUV,Black,Mitsubishi,,,Car Classic,0
ID_E639K2M,3/21/2004,3/21/2005,Male,44,3/21/2004,2,Saloon,Blue,BMW,,,Car Classic,0
