ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,Policy_Count,Car_Category,Car_Colour,Car_Make,LGA_Name,State,Product_Name,Target
ID_T1W2UE7,2002-06-20,2003-06-20,Male,41,2002-06-20,4,SUV,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_U7ZE564,2002-06-20,2003-06-20,Entity,20,2002-06-20,5,Truck,Unknown,DAF,Kano Municipal,Kano,CVTP,1
ID_X6GF2PB,2002-06-22,2003-06-22,Entity,20,2002-06-22,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,Muuve,1
ID_K9E0VDV,2002-07-01,2003-07-01,Male,33,2002-07-01,1,Saloon,Silver,Toyota,Bwari,Abuja,Car Classic,0
ID_4GL7LE3,2002-07-04,2003-07-04,Male,36,2002-07-04,2,SUV,White,Lexus,Kano Municipal,Kano,Car Classic,0
ID_WW2HCAC,2002-07-04,2003-07-04,Female,64,2002-07-04,2,Saloon,Silver,Toyota,Port Harcourt,Rivers,Car Classic,1
ID_W2YOEBR,2002-07-05,2003-07-05,Entity,10,2002-07-05,3,SUV,Black,Honda,Kano Municipal,Kano,Car Plus,1
ID_KAJNIKC,2002-07-06,2003-07-06,Male,40,2002-07-06,5,Saloon,Red,Peugeot,Kano Municipal,Kano,CarSafe,1
ID_M9VTI10,2002-07-08,2003-07-08,Male,36,2002-07-08,5,SUV,Black,Range Rover,Kano Municipal,Kano,Car Classic,0
ID_EPIM4UT,2002-07-14,2003-07-14,Joint Gender,28,2002-07-14,5,SUV,Silver,Mercedes,Tarauni,Kano,Car Classic,0
ID_ADLKMK6,2002-07-16,2003-07-16,Male,50,2002-07-16,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Plus,0
ID_2Z0MRCL,2002-07-17,2003-07-17,Male,40,2002-07-17,2,SUV,Black,Hyundai,Kano Municipal,Kano,Car Classic,0
ID_3BUZWFU,2002-07-19,2003-07-19,Female,37,2002-07-19,5,Mini Bus,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_S5H6G56,2002-07-21,2003-07-21,Female,40,2002-07-21,1,Saloon,Grey,Honda,Kano Municipal,Kano,Car Classic,0
ID_8MNXRC6,2002-07-24,2003-07-24,Male,36,2002-07-24,5,Saloon,Silver,Kia,Asaba,Delta,Car Classic,1
ID_T7SSEEY,2002-07-24,2003-07-24,Male,39,2002-07-24,2,SUV,Red,Ford,Kano Municipal,Kano,Car Classic,0
ID_Y59R2RJ,2002-08-03,2003-08-03,Male,63,2002-08-03,1,Saloon,Gold,Toyota,Kano Municipal,Kano,Car Classic,0
ID_H0T8T7K,2002-08-04,2003-08-04,Female,62,2002-08-04,5,SUV,Black,Toyota,Kano Municipal,Kano,CarFlex,0
ID_ZPQDZ6O,2002-08-04,2003-08-04,Female,33,2002-08-04,3,Saloon,Ash,Toyota,Abuja Municipal,Abuja,Car Classic,0
ID_NA034A9,2002-08-05,2003-08-05,Male,45,2002-08-05,5,Saloon,Black,Kia,Kano Municipal,Kano,Car Classic,1
ID_QSGHW8A,2002-08-05,2003-08-05,Male,49,2002-08-05,2,Saloon,Red,Honda,Kano Municipal,Kano,CarSafe,0
ID_QRP3LJV,2002-08-09,2003-08-09,Entity,9,2002-08-09,3,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_M9DCI94,2002-08-11,2003-08-11,Male,41,2002-08-11,3,Saloon,Black,Toyota,Enugu-East,Enugu,CarSafe,0
ID_V3UU3LG,2002-08-12,2003-08-12,Male,52,2002-08-12,5,Saloon,White,Toyota,Enugu-East,Enugu,Customized Motor,1
ID_OBAQ075,2002-08-13,2003-08-13,Male,54,2002-08-13,2,Mini Bus,Blue,Toyota,Kano Municipal,Kano,Customized Motor,1
ID_OYS7ZSA,2002-08-18,2003-08-18,Female,33,2002-08-18,2,Saloon,Grey,Honda,Kano Municipal,Kano,Car Classic,0
ID_MZ11JBI,2002-08-20,2003-08-20,Male,45,2002-08-20,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_I1S08AV,2002-08-22,2003-08-22,Male,36,2002-08-22,2,Saloon,Blue,Black,Kano Municipal,Kano,Car Classic,0
ID_WW2KLZR,2002-08-25,2003-08-25,Male,42,2002-08-25,2,SUV,Grey,Honda,Kano Municipal,Kano,Car Classic,0
ID_JP6B0B7,2002-08-26,2003-08-26,Female,31,2002-08-26,5,Saloon,Silver,Mitsubishi,Kano Municipal,Kano,CarSafe,0
ID_AOJRVR7,2002-08-27,2003-08-27,Female,39,2002-08-27,5,Saloon,Black,Toyota,Sagamu,Ogun,Car Classic,0
ID_D89R9ZA,2002-09-01,2003-09-01,Male,45,2002-09-01,5,Saloon,Red,Toyota,Ibadan-North,Oyo,CarSafe,0
ID_SXQP3J1,2002-09-03,2003-09-03,Male,31,2002-09-03,3,Saloon,Silver,Toyota,Otukpo,Benue,Car Classic,0
ID_9O5FY83,2002-09-03,2003-09-03,Male,56,2002-09-03,4,Truck,Black,Iveco,Kano Municipal,Kano,CVTP,1
ID_4PRBBVN,2002-09-05,2003-09-05,Female,45,2002-09-05,4,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_J535IRK,2002-09-07,2003-09-07,Male,50,2002-09-07,5,Saloon,Blue,Volkswagen,Kano Municipal,Kano,CarSafe,0
ID_DR4EDKJ,2002-09-10,2003-09-10,Male,48,2002-09-10,1,SUV,Red,Ford,Badagry,Lagos,Car Classic,0
ID_VSCK6T7,2002-09-11,2003-09-11,Male,36,2002-09-11,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_T1W2UE7,2002-09-17,2003-09-17,Male,41,2002-09-17,2,SUV,Grey,Toyota,Ogbomoso,Oyo,Car Classic,0
ID_D4KH5B3,2002-09-20,2003-09-20,Male,40,2002-09-20,4,Saloon,Black,Range Rover,Kano Municipal,Kano,Car Classic,1
ID_I4CNFRE,2002-09-21,2003-09-21,Female,36,2002-09-21,5,Saloon,Grey,Toyota,Nasarawa,Kano,Car Classic,0
ID_SNTIYE5,2002-09-25,2003-09-25,Male,40,2002-09-25,2,Saloon,Silver,Toyota,Kano Municipal,Kano,CarSafe,0
ID_1S28LSA,2002-10-02,2003-10-02,Male,30,2002-10-02,5,Saloon,White,Honda,Kano Municipal,Kano,Car Classic,0
ID_B2VXEAK,2002-10-05,2003-10-05,Male,43,2002-10-05,2,Saloon,Silver,Toyota,Obio-Akpor,Rivers,Car Classic,0
ID_V0D1JXR,2002-10-06,2003-10-06,Male,38,2002-10-06,1,Saloon,Grey,Toyota,Nasarawa,Kano,Car Classic,0
ID_R3GXBW6,2002-10-11,2003-10-11,Entity,20,2002-10-11,5,Truck,Silver,Mercedes,Effurun,Delta,CVTP,1
ID_D7MA8C3,2002-10-13,2003-10-13,Entity,18,2002-10-13,4,Saloon,White,Hyundai,Tarauni,Kano,Customized Motor,1
ID_G0M08AE,2002-10-16,2003-10-16,Male,27,2002-10-16,5,Saloon,Unknown,Toyota,Zaria,Kaduna,CarFlex,1
ID_7EJS2VP,2002-10-22,2003-10-22,Male,39,2002-10-22,4,Saloon,Grey,Kia,Sagamu,Ogun,Car Plus,0
ID_C9JQ9U3,2002-10-25,2003-10-25,Male,62,2002-10-25,5,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_NHMQNJZ,2002-10-27,2003-10-27,Male,39,2002-10-27,1,Saloon,Black,Toyota,Ibadan-North,Oyo,Car Classic,0
ID_AEB6XME,2002-10-27,2003-10-27,Male,27,2002-10-27,4,Saloon,Wine,Lexus,Kano Municipal,Kano,Car Classic,1
ID_4AOHL9E,2002-11-07,2003-11-07,Male,30,2002-11-07,2,Saloon,Black,Toyota,Ijebu Ode,Ogun,CarSafe,0
ID_D55D4LW,2002-11-07,2003-11-07,Male,45,2002-11-07,3,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_BHB97V4,2002-11-08,2003-11-08,Female,56,2002-11-08,5,SUV,Black,BMW,Makurdi,Benue,CarSafe,0
ID_M102TMW,2002-11-09,2003-11-09,Male,40,2002-11-09,2,Saloon,Unknown,Honda,Kano Municipal,Kano,Car Classic,0
ID_A1DRAVB,2002-11-11,2003-11-11,Female,40,2002-11-11,2,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_0TB0K22,2002-11-19,2003-11-19,Male,36,2002-11-19,5,Saloon,Unknown,Toyota,Kano Municipal,Kano,Car Classic,1
ID_SWL60YA,2002-11-20,2003-11-20,Male,68,2002-11-20,5,Truck,White,Mack,Kano Municipal,Kano,CVTP,0
ID_KU04WHP,2002-11-27,2003-11-27,Male,40,2002-11-27,1,Saloon,White,Mercedes,Eti-Osa,Lagos,Car Classic,0
ID_6EMNDG7,2002-12-05,2003-12-05,Unknown,45,2002-12-05,2,Saloon,Silver,Nissan,Gboko,Benue,CarSafe,0
ID_2FSH3ZL,2002-12-08,2003-12-08,Female,30,2002-12-08,1,Saloon,Green,Honda,Kano Municipal,Kano,Car Classic,0
ID_LPDWQGP,2002-12-08,2003-12-08,Male,61,2002-12-08,2,Saloon,Blue&White&Red,Mack,Kano Municipal,Kano,CVTP,1
ID_XSOU8D7,2002-12-09,2003-12-09,Female,56,2002-12-09,1,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_8SHAWT8,2002-12-12,2003-12-12,Male,38,2002-12-12,3,Saloon,Black,Toyota,Enugu-North,Enugu,Car Classic,0
ID_OVZ7YF7,2002-12-14,2003-12-14,Male,20,2002-12-14,2,Saloon,White,Honda,Ijebu Ode,Ogun,CarSafe,0
ID_OM07ICU,2002-12-18,2003-12-18,Entity,20,2002-12-18,1,Saloon,Black,Toyota,Kano Municipal,Kano,CVTP,1
ID_SW6SOS0,2002-12-21,2003-12-21,Unknown,30,2002-12-21,5,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_V5FJZNC,2002-12-25,2003-12-25,Male,32,2002-12-25,2,Saloon,Grey,Honda,Bwari,Abuja,Car Classic,0
ID_MUPSAGA,2002-12-26,2003-12-26,Male,28,2002-12-26,2,Saloon,Red,Toyota,Kano Municipal,Kano,Car Classic,0
ID_KAJNIKC,2002-12-27,2003-12-27,Male,40,2002-12-27,2,Saloon,Blue,Peugeot,Kaduna-North,Kaduna,CarSafe,0
ID_F102D3D,2002-12-28,2003-12-28,Female,40,2002-12-28,2,Saloon,Black,Lexus,Kano Municipal,Kano,CarSafe,1
ID_AKQ8B5U,2002-12-29,2003-12-29,Male,54,2002-12-29,1,Pick Up,Black,Ford,Ijebu Ode,Ogun,CVTP,0
ID_AUUSAW5,2002-12-30,2003-12-30,Male,50,2002-12-30,2,Saloon,White,Toyota,Kano Municipal,Kano,CarSafe,0
ID_EAL3OWY,2002-12-31,2003-12-31,Female,41,2002-12-31,1,Saloon,Red,Honda,Ojo,Lagos,CarSafe,0
ID_19HEGD4,2003-01-03,2004-01-03,Male,50,2003-01-03,3,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_L2PA4QY,2003-01-07,2004-01-07,Male,66,2003-01-07,3,Saloon,Blue,Toyota,Kuje,Abuja,Car Classic,0
ID_PSFN3ZK,2003-01-08,2004-01-08,Male,31,2003-01-08,1,Saloon,Blue,Toyota,Kaduna-North,Kaduna,Car Classic,0
ID_AZ4KCEE,2003-01-09,2004-01-09,Male,40,2003-01-09,5,Saloon,Black,Toyota,Kano Municipal,Kano,Muuve,1
ID_7X6Z43U,2003-01-10,2004-01-10,Female,42,2003-01-10,2,Saloon,Black,Kia,Kano Municipal,Kano,Car Classic,0
ID_63SYCTG,2003-01-13,2004-01-13,Male,67,2003-01-13,2,Saloon,Black,Toyota,Abeokuta,Ogun,Car Classic,1
ID_LGW0BWH,2003-01-13,2004-01-13,Male,44,2003-01-13,1,SUV,Unknown,Lexus,Kano Municipal,Kano,Car Classic,0
ID_QRP3LJV,2003-01-13,2004-01-13,Entity,9,2003-01-13,5,Saloon,Blue,Toyota,Ikorodu,Lagos,Car Classic,1
ID_641JVTZ,2003-01-16,2004-01-16,Male,54,2003-01-16,2,Saloon,Green,Lexus,Nsukka,Enugu,Car Classic,0
ID_BU5ZV38,2003-01-16,2004-01-16,Male,50,2003-01-16,2,Saloon,Red,Mercedes,Kano Municipal,Kano,CarSafe,0
ID_Z3E07X6,2003-01-16,2004-01-16,Male,40,2003-01-16,4,Saloon,Black,Ford,Enugu-East,Enugu,Muuve,1
ID_OM07ICU,2003-01-20,2004-01-20,Entity,20,2003-01-20,5,Saloon,Black,Toyota,Kaduna-North,Kaduna,CVTP,1
ID_0I7MKL8,2003-01-26,2004-01-26,Female,34,2003-01-26,2,Saloon,Black,Toyota,Zaria,Kaduna,CarSafe,0
ID_RR64EO9,2003-01-26,2004-01-26,Male,19,2003-01-26,4,Saloon,Black,Mitsubishi,Kano Municipal,Kano,CarSafe,0
ID_FHWIFQN,2003-01-27,2004-01-27,Female,39,2003-01-27,3,SUV,Blue,Kia,Kano Municipal,Kano,CarSafe,0
ID_A1DRAVB,2003-02-01,2004-02-01,Female,40,2003-02-01,4,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,0
ID_BW5QGB0,2003-02-02,2004-02-02,Male,40,2003-02-02,5,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,1
ID_8Q2MALN,2003-02-03,2004-02-03,Male,52,2003-02-03,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_R64GA9R,2003-02-03,2004-02-03,Male,44,2003-02-03,3,Saloon,White,Toyota,Ogbomoso,Oyo,Car Classic,1
ID_8VLIK66,2003-02-07,2004-02-07,Male,36,2003-02-07,3,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_20Z3126,2003-02-11,2004-02-11,Male,61,2003-02-11,4,Saloon,Red,Mitsubishi,Abeokuta,Ogun,CarSafe,0
ID_7R3IW8G,2003-02-15,2004-02-15,Female,36,2003-02-15,2,Saloon,White,Acura,Otukpo,Benue,Car Classic,0
ID_BSPKBSU,2003-02-25,2004-02-25,Male,44,2003-02-25,1,SUV,Black,Lexus,Eti-Osa,Lagos,Car Classic,0
ID_M0F227I,2003-02-27,2004-02-27,Male,42,2003-02-27,5,Saloon,Grey,Toyota,Enugu-North,Enugu,Car Classic,1
ID_4JOBWT8,2003-03-01,2004-02-29,Male,27,2003-03-01,2,Saloon,Black,Toyota,Asaba,Delta,CVTP,0
ID_019TN1T,2003-03-02,2004-03-01,Male,38,2003-03-02,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_QJ7CW67,2003-03-04,2004-03-03,Male,33,2003-03-04,2,Saloon,White,Toyota,Kano Municipal,Kano,Car Classic,0
ID_5CA7QK6,2003-03-07,2004-03-06,Female,44,2003-03-07,1,SUV,Black,Mercedes,Kano Municipal,Kano,Car Classic,0
ID_PMVZF2U,2003-03-09,2004-03-08,Male,40,2003-03-09,4,SUV,Red,Range Rover,Otukpo,Benue,Customized Motor,0
ID_4PVS09F,2003-03-21,2004-03-20,Male,43,2003-03-21,3,Saloon,Black,Lexus,Ikorodu,Lagos,Car Plus,1
ID_9HI20JU,2003-03-26,2004-03-25,Male,40,2003-03-26,1,Saloon,Silver,Kia,Gboko,Kano,Customized Motor,0
ID_67XG789,2003-03-27,2004-03-26,Female,29,2003-03-27,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Plus,0
ID_DSMHY0D,2003-04-03,2004-04-02,Female,29,2003-04-03,2,Saloon,Unknown,Toyota,Kano Municipal,Kano,Car Classic,0
ID_K7ID80G,2003-04-06,2004-04-05,Joint Gender,44,2003-04-06,2,SUV,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_KG7K058,2003-04-08,2004-04-07,Male,39,2003-04-08,1,Saloon,Blue,Peugeot,Bwari,Abuja,CarSafe,0
ID_9QLCHUB,2003-04-09,2004-04-08,Male,64,2003-04-09,4,SUV,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_4F7417A,2003-04-13,2004-04-12,Entity,42,2003-04-13,4,Saloon,White,Iveco,Kano Municipal,Kano,CVTP,1
ID_2Q5AQ73,2003-04-17,2004-04-16,Female,41,2003-04-17,5,Saloon,Black,Toyota,Port Harcourt,Rivers,CarSafe,0
ID_V31WMNB,2003-04-17,2004-04-16,Male,37,2003-04-17,3,Saloon,White,Toyota,Gboko,Benue,Car Classic,1
ID_HX045QH,2003-04-21,2004-04-20,Female,35,2003-04-21,3,Saloon,Red,Toyota,Warri South,Delta,CarSafe,0
ID_BUWTD6L,2003-04-23,2004-04-22,Male,54,2003-04-23,4,SUV,Unknown,Lexus,Kano Municipal,Kano,Customized Motor,1
ID_9G3HK59,2003-05-06,2004-05-05,Male,28,2003-05-06,2,Saloon,White,Toyota,Kano Municipal,Kano,Car Classic,0
ID_1VUPFFM,2003-05-10,2004-05-09,Female,31,2003-05-10,1,Saloon,Black,Toyota,Effurun,Delta,Car Classic,0
ID_NM6Z6ZQ,2003-05-10,2004-05-09,Female,53,2003-05-10,1,Saloon,Blue,Honda,Kano Municipal,Kano,Car Classic,1
ID_D4KH5B3,2003-05-11,2004-05-10,Male,40,2003-05-11,2,Saloon,Black,Range Rover,Eti-Osa,Lagos,Car Classic,0
ID_VNP7ICO,2003-05-13,2004-05-12,Male,45,2003-05-13,4,Saloon,Black,Kia,Nasarawa,Kano,CarSafe,0
ID_TTLEPUP,2003-05-13,2004-05-12,Female,38,2003-05-13,4,Saloon,Green,Toyota,Kano Municipal,Kano,Car Classic,1
ID_LJX0BJR,2003-05-21,2004-05-20,Male,35,2003-05-21,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_71P2NQ4,2003-05-23,2004-05-22,Female,51,2003-05-23,4,SUV,Grey,Mercedes,Nasarawa,Kano,Car Classic,1
ID_C0TB9SI,2003-05-23,2004-05-22,Male,40,2003-05-23,5,Saloon,Black,Mitsubishi,Kano Municipal,Kano,Muuve,1
ID_ROA3OQK,2003-06-01,2004-05-31,Male,39,2003-06-01,3,Saloon,Green,Honda,Kano Municipal,Kano,Car Classic,1
ID_5CPEXR9,2003-06-05,2004-06-04,Male,34,2003-06-05,1,Saloon,Silver,Pontiac,Kano Municipal,Kano,Car Classic,0
ID_RBU2CB3,2003-06-09,2004-06-08,Male,43,2003-06-09,5,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_JQ539RE,2003-06-12,2004-06-11,Male,36,2003-06-12,5,Saloon,Wine,Toyota,Abuja Municipal,Abuja,Car Classic,1
ID_2X7JKYX,2003-06-14,2004-06-13,Male,44,2003-06-14,4,Saloon,Black,Ford,Abeokuta,Ogun,Customized Motor,0
ID_ZJ9X0XH,2003-06-22,2004-06-21,Male,34,2003-06-22,5,Saloon,White,Hyundai,Kano Municipal,Kano,CarSafe,0
ID_7233GK8,2003-07-06,2004-07-05,Male,35,2003-07-06,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_V0D1JXR,2003-07-12,2004-07-11,Male,38,2003-07-12,4,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_J6JMVJF,2003-07-13,2004-07-12,Male,46,2003-07-13,5,SUV,Grey,BMW,Ijebu Ode,Ogun,Car Plus,0
ID_5KT56U5,2003-07-15,2004-07-14,Female,36,2003-07-15,1,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_P1KITNB,2003-07-16,2004-07-15,Male,40,2003-07-16,5,SUV,Green,Mercedes,Enugu-North,Enugu,Car Classic,1
ID_TV5WQ62,2003-08-03,2004-08-02,Male,39,2003-08-03,4,Saloon,Red,Mercedes,Enugu-East,Enugu,CarSafe,0
ID_J0OJ082,2003-08-09,2004-08-08,Male,40,2003-08-09,3,Saloon,Silver,Hyundai,Kano Municipal,Kano,Car Plus,0
ID_13ZKZXV,2003-08-09,2004-08-08,Male,40,2003-08-09,4,Saloon,Unknown,Mercedes,Kano Municipal,Kano,Car Plus,1
ID_IHO3V9D,2003-08-09,2004-08-08,Male,71,2003-08-09,2,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_5X93TAP,2003-08-13,2004-08-12,Female,40,2003-08-13,4,Saloon,Grey,Honda,Kano Municipal,Kano,Car Classic,0
ID_LVP5BLH,2003-08-16,2004-08-15,Female,41,2003-08-16,5,Saloon,Black,Toyota,Nasarawa,Kano,CarSafe,0
ID_NUV4G1N,2003-08-22,2004-08-21,Male,35,2003-08-22,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_3RKXSRC,2003-08-26,2004-08-25,Male,43,2003-08-26,5,Saloon,Black,Honda,Gwagwalada,Abuja,Car Classic,1
ID_1WOSE2V,2003-09-04,2004-09-03,Female,36,2003-09-04,1,Saloon,White,Toyota,Otukpo,Benue,CarSafe,0
ID_INOSMAN,2003-09-04,2004-09-03,Male,43,2003-09-04,2,Saloon,Black,Honda,Abuja Municipal,Abuja,Car Classic,0
ID_9HIP2WR,2003-09-06,2004-09-05,Male,23,2003-09-06,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_4NWT14D,2003-09-07,2004-09-06,Entity,20,2003-09-07,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,1
ID_L57XVZV,2003-09-09,2004-09-08,Male,40,2003-09-09,4,Saloon,Black,Toyota,Kano Municipal,Kano,Car Plus,1
ID_6Q71NVZ,2003-09-11,2004-09-10,Male,36,2003-09-11,3,Saloon,Red,Toyota,Enugu-North,Enugu,Car Classic,1
ID_3WDR2F8,2003-09-14,2004-09-13,Female,32,2003-09-14,3,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,0
ID_G5IF9Y5,2003-09-15,2004-09-14,Male,28,2003-09-15,4,Saloon,White,Toyota,Badagry,Lagos,Car Classic,1
ID_RVFWE3J,2003-09-16,2004-09-15,Male,33,2003-09-16,3,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,1
ID_4DKHSNH,2003-09-20,2004-09-19,Male,31,2003-09-20,2,SUV,Grey,Mercedes,Kano Municipal,Kano,Car Plus,0
ID_YZJ8SJE,2003-09-24,2004-09-23,Female,37,2003-09-24,5,Saloon,Black,Toyota,Enugu-North,Enugu,Car Classic,0
ID_VGJRZBP,2003-09-26,2004-09-25,Male,49,2003-09-26,3,Saloon,Black,Toyota,Makurdi,Benue,CarSafe,0
ID_8A6LK1B,2003-10-02,2004-10-01,Female,70,2003-10-02,3,Saloon,Silver,Toyota,Enugu-East,Enugu,Car Classic,0
ID_QTFMYBB,2003-10-02,2004-10-01,Female,70,2003-10-02,1,Saloon,Blue,Toyota,Kano Municipal,Kano,Car Classic,1
ID_JZSEDSJ,2003-10-03,2004-10-02,Joint Gender,38,2003-10-03,2,Saloon,Black,Lexus,Gboko,Benue,Car Classic,0
ID_XXWKGA1,2003-10-12,2004-10-11,Female,42,2003-10-12,1,Bus,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_LRF2KEM,2003-10-16,2004-10-15,Male,44,2003-10-16,4,Saloon,Red,Toyota,Bwari,Abuja,Car Classic,1
ID_UJ7BQ1X,2003-10-21,2004-10-20,Male,45,2003-10-21,3,Saloon,Black,Toyota,Bonny,Rivers,Car Classic,0
ID_H52YW98,2003-10-23,2004-10-22,Entity,20,2003-10-23,3,Saloon,Black,Toyota,Kaduna-North,Kaduna,CVTP,0
ID_UXRU2V8,2003-10-25,2004-10-24,Female,44,2003-10-25,3,Saloon,Black,Range Rover,Abeokuta,Ogun,Car Classic,0
ID_NG1KJPV,2003-10-25,2004-10-24,Male,40,2003-10-25,1,Saloon,Black,Toyota,Bwari,Abuja,Muuve,0
ID_24L7FGF,2003-10-25,2004-10-24,Joint Gender,33,2003-10-26,1,Saloon,Grey,Toyota,Kano Municipal,Kano,Car Classic,1
ID_ZQKQI5N,2003-11-05,2004-11-04,Male,42,2003-11-05,4,Saloon,Blue,Kia,Ikorodu,Lagos,CarSafe,0
ID_1O3OMU4,2003-11-06,2004-11-05,Male,40,2003-11-06,3,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_DAQDCX4,2003-11-11,2004-11-10,Female,36,2003-11-11,3,Saloon,Black,Toyota,Bonny,Rivers,Car Classic,1
ID_J8L8JSV,2003-11-14,2004-11-13,Male,58,2003-11-14,1,Saloon,Black,Toyota,Kano Municipal,Kano,Car Classic,0
ID_TETVQA3,2003-11-16,2004-11-15,Male,61,2003-11-16,2,Saloon,Black,Toyota,Kano Municipal,Kano,CarSafe,0
ID_7VR374G,2003-11-20,2004-11-19,Male,29,2003-11-20,4,Saloon,Blue,Toyota,Zaria,Kaduna,Car Classic,1
ID_V70XOYL,2003-11-21,2004-11-20,Male,42,2003-11-21,2,Saloon,Black,Toyota,Nsukka,Enugu,Car Plus,0
ID_KKSJ4K4,2003-11-23,2004-11-22,Male,34,2003-11-23,2,Saloon,Black,Audi,Ikorodu,Lagos,Car Classic,0
ID_BPT73BB,2003-12-04,2004-12-03,Male,40,2003-12-04,2,Saloon,Black,Toyota,Kaduna-South,Kaduna,CarSafe,0
ID_R4N4NZA,2003-12-04,2004-12-03,Female,32,2003-12-04,3,Saloon,Red,Kia,Kano Municipal,Kano,Car Classic,0
ID_I2OMH79,2003-12-07,2004-12-06,Male,40,2003-12-07,1,Saloon,Silver,Toyota,Kano Municipal,Kano,CarSafe,0
ID_B2VXEAK,2003-12-07,2004-12-06,Male,43,2003-12-07,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_M3BMMVS,2003-12-08,2004-12-07,Male,20,2003-12-08,4,SUV,Black,Lexus,Kano Municipal,Kano,Customized Motor,0
ID_PNR1Q8C,2003-12-10,2004-12-09,Male,31,2003-12-10,1,Saloon,White,Toyota,Kano Municipal,Kano,CarSafe,0
ID_2YZH90S,2003-12-10,2004-12-09,Male,71,2003-12-10,2,Saloon,Silver,Toyota,Kano Municipal,Kano,Car Classic,0
ID_4ERS9OB,2003-12-12,2004-12-11,Female,46,2003-12-12,4,Saloon,Black,Toyota,Zaria,Kaduna,Car Classic,0
ID_7DQ7O2D,2003-12-13,2004-12-12,Female,36,2003-12-13,2,SUV,Black,Ford,Kano Municipal,Kano,Car Classic,0
ID_Y7OCZUI,2003-12-19,2004-12-18,Male,37,2003-12-19,4,Saloon,White,Toyota,Kano Municipal,Kano,CarSafe,0
ID_7QCVCUS,2003-12-20,2004-12-19,Male,67,2003-12-20,1,Saloon,White,Toyota,Kano Municipal,Kano,CarSafe,0
ID_EJUHZJ6,2003-12-20,2004-12-19,Male,54,2003-12-20,5,Saloon,White,Toyota,Warri South,Delta,Car Classic,0
ID_SI6UOZW,2003-12-23,2004-12-22,Female,59,2003-12-23,4,Saloon,Green,Pontiac,Kano Municipal,Kano,Car Classic,1
ID_SDC0WVJ,2003-12-23,2004-12-22,Male,54,2003-12-23,5,Saloon,Unknown,Toyota,Ijebu Ode,Ogun,Customized Motor,1
ID_VBSP30L,2003-12-24,2004-12-23,Female,40,2003-12-24,4,Saloon,Grey,Toyota,Zaria,Kaduna,Car Classic,0
ID_GSVH4CD,2003-12-25,2004-12-24,Male,31,2003-12-25,1,Saloon,White,Skoda,Asaba,Delta,CarSafe,0
ID_VLOWNO5,2003-12-25,2004-12-25,Male,20,2003-12-25,2,Saloon,Silver,Mercedes,Enugu-East,Enugu,Car Classic,0
ID_XY9CBWL,2003-12-26,2004-12-26,Female,46,2003-12-26,3,Saloon,Black,Toyota,Tarauni,Kano,Car Classic,0
ID_ZV3M81T,2003-12-27,2004-12-27,Male,41,2003-12-27,2,Pick Up,Blue,Honda,Kano Municipal,Kano,CVTP,0
